DayOfWeek,DOT_ID_Operating_Airline,OriginWac,DestWac,Distance,CRSDepTime,CRSArrTime,DepDelayMinutes,ArrDelayMinutes
2,19393,22,33,1053.0,1620,1900,8.0,0.0
2,19393,91,86,672.0,1355,1645,0.0,0.0
2,19393,91,74,1241.0,1030,1535,0.0,4.0
2,19393,91,54,1791.0,1250,1855,0.0,0.0
2,19393,91,82,850.0,1205,1525,0.0,0.0
2,19393,91,82,850.0,1355,1715,147.0,129.0
2,19393,91,82,850.0,700,1015,0.0,5.0
2,19393,91,82,850.0,930,1240,5.0,0.0
2,19393,91,85,223.0,1045,1150,11.0,7.0
2,19393,91,85,223.0,900,1005,0.0,2.0
2,19393,91,85,223.0,1630,1735,0.0,5.0
2,19393,91,85,223.0,2100,2205,1.0,0.0
2,19393,91,85,223.0,1810,1915,0.0,8.0
2,19393,91,85,223.0,1330,1435,3.0,0.0
2,19393,91,85,223.0,2015,2120,43.0,37.0
2,19393,91,85,223.0,1215,1320,0.0,6.0
2,19393,91,85,223.0,815,920,1.0,0.0
2,19393,91,85,223.0,1930,2035,7.0,0.0
2,19393,91,85,223.0,710,820,0.0,0.0
2,19393,91,41,1740.0,1120,1720,0.0,0.0
2,19393,91,91,325.0,1900,2010,0.0,0.0
2,19393,91,91,325.0,1405,1515,12.0,2.0
2,19393,91,91,325.0,1645,1755,19.0,18.0
2,19393,91,91,325.0,1945,2055,0.0,0.0
2,19393,91,91,325.0,1155,1305,0.0,0.0
2,19393,91,91,325.0,810,925,0.0,0.0
2,19393,91,91,325.0,1235,1345,0.0,0.0
2,19393,91,91,325.0,2125,2235,0.0,0.0
2,19393,91,91,325.0,1750,1900,0.0,0.0
2,19393,91,91,325.0,1115,1225,0.0,0.0
2,19393,91,91,325.0,720,835,0.0,0.0
2,19393,91,91,325.0,1555,1710,0.0,0.0
2,19393,91,91,325.0,1020,1135,40.0,37.0
2,19393,91,91,325.0,900,1010,0.0,0.0
2,19393,91,81,369.0,1150,1325,0.0,0.0
2,19393,91,81,369.0,750,915,0.0,14.0
2,19393,91,81,369.0,2010,2135,6.0,4.0
2,19393,91,81,369.0,1335,1500,23.0,23.0
2,19393,91,81,369.0,2135,2300,22.0,12.0
2,19393,91,81,369.0,845,1010,0.0,1.0
2,19393,91,81,369.0,1700,1825,23.0,39.0
2,19393,91,85,374.0,1550,1705,0.0,0.0
2,19393,91,91,326.0,1350,1510,34.0,26.0
2,19393,91,91,326.0,2045,2155,19.0,15.0
2,19393,91,91,326.0,1010,1125,19.0,13.0
2,19393,91,91,326.0,1915,2030,0.0,0.0
2,19393,91,91,326.0,800,920,38.0,24.0
2,19393,91,91,326.0,1615,1730,16.0,7.0
2,19393,91,91,296.0,840,950,104.0,106.0
2,19393,91,91,296.0,2050,2155,0.0,0.0
2,19393,91,91,296.0,1510,1620,5.0,18.0
2,19393,91,91,296.0,1825,1930,0.0,0.0
2,19393,91,91,296.0,1135,1240,0.0,2.0
2,19393,91,91,296.0,1310,1415,0.0,0.0
2,19393,91,91,296.0,1635,1740,0.0,0.0
2,19393,91,91,296.0,1725,1835,20.0,9.0
2,19393,91,91,296.0,2005,2110,0.0,0.0
2,19393,91,91,296.0,1000,1110,0.0,0.0
2,19393,91,91,296.0,1100,1205,0.0,0.0
2,19393,91,91,296.0,740,850,0.0,0.0
2,19393,91,87,574.0,1055,1335,0.0,0.0
2,19393,91,91,358.0,1145,1305,0.0,2.0
2,19393,91,91,358.0,730,855,0.0,0.0
2,19393,91,91,358.0,2135,2255,6.0,0.0
2,19393,91,91,358.0,1705,1825,52.0,43.0
2,19393,91,91,358.0,1040,1200,13.0,12.0
2,19393,91,91,358.0,2000,2115,0.0,0.0
2,19393,91,91,358.0,1320,1435,0.0,0.0
2,19393,91,91,358.0,1510,1625,0.0,0.0
2,19393,91,91,358.0,825,940,0.0,0.0
2,19393,91,91,358.0,955,1120,0.0,0.0
2,19393,91,91,358.0,1910,2025,40.0,32.0
2,19393,91,91,358.0,910,1025,0.0,0.0
2,19393,35,22,289.0,1745,1905,8.0,0.0
2,19393,35,22,289.0,730,845,0.0,0.0
2,19393,35,22,289.0,1320,1435,0.0,0.0
2,19393,35,22,289.0,1040,1155,13.0,12.0
2,19393,35,22,289.0,1205,1320,0.0,0.0
2,19393,35,22,289.0,2225,2340,31.0,31.0
2,19393,35,34,577.0,615,805,13.0,25.0
2,19393,35,34,577.0,2030,2220,39.0,30.0
2,19393,35,34,577.0,1745,1940,50.0,41.0
2,19393,35,34,577.0,910,1100,44.0,33.0
2,19393,35,74,1342.0,1335,1555,19.0,0.0
2,19393,35,74,1342.0,2035,2255,45.0,26.0
2,19393,35,74,1342.0,615,840,0.0,0.0
2,19393,35,11,283.0,1135,1250,1.0,0.0
2,19393,35,11,283.0,2235,2350,62.0,54.0
2,19393,35,11,283.0,1550,1705,15.0,5.0
2,19393,35,11,283.0,645,800,0.0,0.0
2,19393,35,11,283.0,1745,1900,0.0,0.0
2,19393,35,51,682.0,920,1020,14.0,4.0
2,19393,35,54,587.0,1820,1915,73.0,51.0
2,19393,35,54,587.0,850,945,0.0,0.0
2,19393,35,54,587.0,2035,2130,41.0,18.0
2,19393,35,54,587.0,620,710,1.0,0.0
2,19393,35,54,587.0,1235,1325,32.0,20.0
2,19393,35,13,369.0,2025,2155,13.0,3.0
2,19393,35,13,369.0,1715,1845,10.0,7.0
2,19393,35,13,369.0,1450,1620,57.0,43.0
2,19393,35,13,369.0,2255,25,28.0,12.0
2,19393,35,13,369.0,805,930,0.0,0.0
2,19393,35,13,369.0,1050,1220,43.0,29.0
2,19393,35,13,369.0,625,755,0.0,0.0
2,19393,35,22,281.0,630,745,0.0,0.0
2,19393,35,22,281.0,2225,2335,49.0,40.0
2,19393,35,22,281.0,1850,2000,11.0,2.0
2,19393,35,22,281.0,1005,1110,4.0,6.0
2,19393,35,22,281.0,1705,1815,3.0,0.0
2,19393,35,22,281.0,1440,1550,11.0,3.0
2,19393,35,37,472.0,830,1005,0.0,0.0
2,19393,35,37,472.0,2110,2245,23.0,16.0
2,19393,35,37,472.0,1710,1845,0.0,0.0
2,19393,35,44,314.0,1020,1135,47.0,37.0
2,19393,35,44,314.0,2215,2330,31.0,13.0
2,19393,35,44,314.0,1420,1535,27.0,19.0
2,19393,35,36,361.0,815,950,25.0,17.0
2,19393,35,36,361.0,2025,2155,23.0,6.0
2,19393,35,44,337.0,2215,2335,32.0,13.0
2,19393,35,44,337.0,1135,1250,0.0,0.0
2,19393,35,44,337.0,1735,1855,4.0,0.0
2,19393,35,52,430.0,1000,1130,7.0,0.0
2,19393,35,52,430.0,2215,2345,9.0,0.0
2,19393,35,52,430.0,1550,1725,9.0,0.0
2,19393,35,74,1209.0,900,1105,31.0,10.0
2,19393,35,74,1209.0,610,815,28.0,0.0
2,19393,35,74,1209.0,2105,2310,131.0,114.0
2,19393,35,74,1209.0,1930,2135,38.0,11.0
2,19393,35,82,1491.0,935,1125,6.0,0.0
2,19393,35,82,1491.0,1625,1820,16.0,19.0
2,19393,35,82,1491.0,2210,5,24.0,0.0
2,19393,35,82,1491.0,615,800,0.0,0.0
2,19393,35,43,409.0,1005,1135,7.0,0.0
2,19393,35,43,409.0,2225,2355,62.0,50.0
2,19393,35,33,925.0,1620,1900,19.0,27.0
2,19393,35,33,925.0,2020,2255,25.0,15.0
2,19393,35,33,925.0,2155,25,11.0,6.0
2,19393,35,33,925.0,1310,1545,6.0,0.0
2,19393,35,33,925.0,1745,2025,15.0,12.0
2,19393,35,33,925.0,955,1230,56.0,41.0
2,19393,35,33,925.0,830,1110,12.0,16.0
2,19393,35,33,925.0,620,900,0.0,0.0
2,19393,35,43,528.0,1045,1225,3.0,0.0
2,19393,35,43,528.0,1440,1615,31.0,20.0
2,19393,35,37,426.0,1555,1725,14.0,8.0
2,19393,35,74,1246.0,2145,2355,70.0,57.0
2,19393,35,74,1246.0,655,910,22.0,0.0
2,19393,35,74,1246.0,1355,1605,4.0,0.0
2,19393,35,42,516.0,2255,40,19.0,4.0
2,19393,35,42,516.0,625,805,1.0,0.0
2,19393,35,42,516.0,1655,1835,16.0,13.0
2,19393,35,22,220.0,1015,1125,0.0,0.0
2,19393,35,22,220.0,1420,1530,25.0,18.0
2,19393,35,22,220.0,2245,2355,27.0,17.0
2,19393,35,22,220.0,815,930,6.0,0.0
2,19393,35,22,220.0,1635,1745,0.0,0.0
2,19393,35,53,888.0,1755,1920,21.0,9.0
2,19393,35,33,663.0,825,1020,14.0,15.0
2,19393,35,33,663.0,1200,1400,5.0,0.0
2,19393,35,33,663.0,2045,2245,31.0,29.0
2,19393,35,85,2106.0,1305,1505,3.0,0.0
2,19393,35,85,2106.0,625,820,0.0,0.0
2,19393,35,85,2106.0,2205,5,44.0,20.0
2,19393,35,91,2329.0,635,905,3.0,0.0
2,19393,35,22,185.0,1105,1210,58.0,83.0
2,19393,35,22,185.0,1455,1600,0.0,12.0
2,19393,35,22,185.0,2220,2325,43.0,34.0
2,19393,35,64,967.0,1520,1655,1.0,0.0
2,19393,35,64,967.0,820,955,8.0,0.0
2,19393,35,33,787.0,2130,2345,58.0,47.0
2,19393,35,33,787.0,700,915,1.0,5.0
2,19393,35,33,787.0,740,955,15.0,11.0
2,19393,35,33,787.0,905,1130,21.0,4.0
2,19393,35,33,787.0,1825,2045,161.0,147.0
2,19393,35,33,787.0,630,845,6.0,1.0
2,19393,35,33,787.0,1210,1430,0.0,0.0
2,19393,35,33,787.0,1545,1810,45.0,67.0
2,19393,35,33,787.0,1955,2210,4.0,0.0
2,19393,35,41,611.0,1230,1330,35.0,21.0
2,19393,35,41,611.0,620,715,0.0,0.0
2,19393,35,41,611.0,1430,1525,0.0,0.0
2,19393,35,41,611.0,2050,2145,42.0,29.0
2,19393,35,41,611.0,930,1025,2.0,0.0
2,19393,35,41,611.0,1900,1955,56.0,39.0
2,19393,35,14,377.0,810,935,17.0,21.0
2,19393,35,14,377.0,2225,2350,29.0,32.0
2,19393,35,14,377.0,1735,1900,14.0,2.0
2,19393,35,14,377.0,1240,1400,0.0,0.0
2,19393,35,14,377.0,1530,1655,46.0,32.0
2,19393,35,33,946.0,820,1100,11.0,0.0
2,19393,35,33,946.0,2220,100,8.0,4.0
2,19393,35,33,946.0,1850,2130,0.0,0.0
2,19393,35,33,946.0,605,840,54.0,44.0
2,19393,35,45,641.0,2205,2305,22.0,8.0
2,19393,35,45,641.0,835,935,0.0,0.0
2,19393,35,63,936.0,810,945,0.0,0.0
2,19393,35,63,936.0,1925,2100,17.0,0.0
2,19393,35,72,998.0,820,955,14.0,9.0
2,19393,35,72,998.0,1610,1740,30.0,18.0
2,19393,35,37,399.0,2125,2250,55.0,49.0
2,19393,35,37,399.0,830,1000,0.0,6.0
2,19393,35,37,399.0,1605,1730,6.0,0.0
2,19393,35,41,621.0,910,1020,15.0,0.0
2,19393,35,41,621.0,1140,1245,12.0,0.0
2,19393,35,41,621.0,2115,2220,2.0,0.0
2,19393,35,41,621.0,1455,1605,0.0,0.0
2,19393,35,38,159.0,1710,1805,1.0,9.0
2,19393,35,38,159.0,1830,1925,0.0,0.0
2,19393,35,38,159.0,2220,2315,60.0,58.0
2,19393,35,38,159.0,1040,1135,2.0,0.0
2,19393,35,38,159.0,825,925,23.0,24.0
2,19393,35,33,883.0,935,1205,3.0,0.0
2,19393,35,33,883.0,2000,2230,84.0,84.0
2,19393,35,81,1999.0,620,805,7.0,0.0
2,19393,35,81,1999.0,1940,2130,32.0,6.0
2,19393,35,23,210.0,1820,1925,14.0,0.0
2,19393,35,23,210.0,705,805,0.0,0.0
2,19393,35,23,210.0,1105,1205,0.0,0.0
2,19393,35,23,210.0,2215,2315,41.0,32.0
2,19393,35,23,210.0,1250,1350,0.0,0.0
2,19393,35,15,327.0,1005,1125,0.0,0.0
2,19393,35,15,327.0,1320,1440,20.0,9.0
2,19393,35,15,327.0,2015,2135,8.0,0.0
2,19393,35,15,327.0,2220,2340,36.0,31.0
2,19393,35,15,327.0,730,850,0.0,0.0
2,19393,35,15,327.0,1455,1615,11.0,2.0
2,19393,35,12,452.0,1005,1130,0.0,0.0
2,19393,35,12,452.0,2020,2145,9.0,0.0
2,19393,35,12,452.0,1615,1745,1.0,2.0
2,19393,35,36,255.0,2125,2235,2.0,0.0
2,19393,35,36,255.0,1325,1435,0.0,0.0
2,19393,35,36,255.0,840,950,0.0,3.0
2,19393,35,22,277.0,2255,5,43.0,38.0
2,19393,35,22,277.0,1105,1215,10.0,3.0
2,19393,35,22,277.0,815,925,12.0,21.0
2,19393,35,22,277.0,1640,1755,0.0,0.0
2,19393,35,33,919.0,2150,20,20.0,20.0
2,19393,35,33,919.0,1510,1750,8.0,0.0
2,19393,35,33,919.0,625,855,0.0,0.0
2,19393,35,91,2295.0,615,830,57.0,35.0
2,19393,35,74,1407.0,825,1050,3.0,0.0
2,19393,35,74,1407.0,1500,1725,2.0,0.0
2,19393,35,34,549.0,820,1015,19.0,13.0
2,19393,35,34,549.0,2135,2325,0.0,0.0
2,19393,35,52,495.0,2145,2325,51.0,42.0
2,19393,35,52,495.0,825,1005,13.0,13.0
2,19393,35,3,1565.0,840,1245,11.0,6.0
2,19393,35,3,1565.0,2055,100,13.0,3.0
2,19393,35,33,880.0,1615,1845,43.0,32.0
2,19393,35,33,880.0,2100,2330,85.0,79.0
2,19393,35,33,880.0,815,1045,0.0,0.0
2,19393,35,64,738.0,2010,2115,12.0,6.0
2,19393,35,64,738.0,1420,1530,0.0,0.0
2,19393,35,64,738.0,640,755,0.0,0.0
2,19393,35,22,273.0,1630,1740,50.0,64.0
2,19393,35,22,273.0,1245,1355,1.0,0.0
2,19393,35,22,273.0,2235,2345,36.0,30.0
2,19393,35,33,842.0,2200,25,24.0,10.0
2,19393,35,33,842.0,800,1020,19.0,15.0
2,19393,35,33,842.0,1815,2045,16.0,17.0
2,19393,35,33,842.0,920,1145,18.0,17.0
2,19393,35,33,842.0,1325,1550,0.0,0.0
2,19393,35,33,842.0,1645,1910,4.0,7.0
2,19393,35,33,842.0,1145,1405,0.0,10.0
2,19393,35,33,819.0,920,1035,20.0,21.0
2,19393,84,82,524.0,1025,1210,8.0,0.0
2,19393,84,82,524.0,800,945,0.0,0.0
2,19393,84,82,524.0,1630,1815,24.0,15.0
2,19393,84,82,524.0,1235,1420,0.0,0.0
2,19393,84,85,701.0,1810,1915,26.0,12.0
2,19393,84,85,701.0,1340,1445,2.0,0.0
2,19393,37,74,1055.0,1435,1625,30.0,38.0
2,19393,37,54,439.0,635,705,0.0,0.0
2,19393,37,54,439.0,2035,2110,36.0,28.0
2,19393,37,35,472.0,705,835,0.0,0.0
2,19393,37,35,472.0,1955,2130,8.0,0.0
2,19393,37,35,472.0,1630,1800,0.0,0.0
2,19393,37,74,977.0,1040,1220,30.0,13.0
2,19393,37,82,1449.0,1800,1935,19.0,18.0
2,19393,37,74,928.0,1900,2035,30.0,16.0
2,19393,37,41,745.0,515,620,0.0,0.0
2,19393,37,41,745.0,1920,2030,2.0,0.0
2,19393,44,34,554.0,1620,1805,46.0,28.0
2,19393,44,54,448.0,625,700,0.0,0.0
2,19393,44,54,448.0,2040,2115,24.0,8.0
2,19393,44,35,314.0,1700,1820,15.0,0.0
2,19393,44,35,314.0,1220,1335,36.0,25.0
2,19393,44,35,314.0,600,720,50.0,39.0
2,19393,44,82,1201.0,1050,1150,3.0,0.0
2,19393,44,41,307.0,540,600,0.0,0.0
2,19393,44,41,307.0,1145,1155,0.0,0.0
2,19393,44,41,307.0,1915,1930,10.0,0.0
2,19393,44,41,307.0,1335,1350,13.0,5.0
2,19393,44,64,487.0,715,740,93.0,95.0
2,19393,36,54,328.0,525,600,3.0,0.0
2,19393,36,54,328.0,1705,1735,0.0,0.0
2,19393,36,35,361.0,1950,2120,60.0,55.0
2,19393,36,35,361.0,510,635,0.0,0.0
2,19393,36,41,584.0,615,710,0.0,0.0
2,19393,36,41,584.0,1305,1400,0.0,0.0
2,19393,36,41,584.0,2010,2110,49.0,43.0
2,19393,36,64,575.0,1035,1125,20.0,10.0
2,19393,44,34,447.0,1940,2110,1.0,2.0
2,19393,44,74,1073.0,1240,1430,17.0,0.0
2,19393,44,54,337.0,540,600,0.0,0.0
2,19393,44,54,337.0,2050,2110,13.0,0.0
2,19393,44,35,337.0,1855,2010,3.0,0.0
2,19393,44,35,337.0,1340,1455,12.0,6.0
2,19393,44,35,337.0,600,715,0.0,3.0
2,19393,44,74,919.0,1435,1600,19.0,7.0
2,19393,44,38,323.0,1405,1520,23.0,25.0
2,19393,44,82,1154.0,2015,2115,0.0,17.0
2,19393,44,82,1154.0,505,605,0.0,0.0
2,19393,44,33,973.0,1030,1305,80.0,70.0
2,19393,44,74,1001.0,1200,1340,13.0,0.0
2,19393,44,85,1771.0,1710,1825,19.0,0.0
2,19393,44,85,1771.0,525,630,4.0,0.0
2,19393,44,33,802.0,615,820,0.0,0.0
2,19393,44,33,802.0,2155,5,0.0,0.0
2,19393,44,33,802.0,1050,1300,0.0,0.0
2,19393,44,41,283.0,1650,1655,5.0,0.0
2,19393,44,41,283.0,1030,1040,0.0,0.0
2,19393,44,41,283.0,900,905,0.0,0.0
2,19393,44,41,283.0,1910,1915,24.0,27.0
2,19393,44,41,283.0,2050,2100,7.0,0.0
2,19393,44,81,1670.0,1710,1810,92.0,81.0
2,19393,44,33,930.0,1340,1605,0.0,0.0
2,19393,44,64,409.0,725,750,0.0,0.0
2,19393,44,64,409.0,2055,2115,0.0,0.0
2,19393,44,33,829.0,1830,2035,13.0,13.0
2,19393,44,33,829.0,515,725,0.0,0.0
2,19393,82,74,602.0,1730,2020,8.0,7.0
2,19393,82,74,602.0,600,850,0.0,0.0
2,19393,82,74,602.0,1000,1250,0.0,0.0
2,19393,82,82,73.0,1620,1715,37.0,55.0
2,19393,82,82,73.0,505,600,0.0,0.0
2,19393,82,82,73.0,1145,1235,0.0,0.0
2,19393,82,82,73.0,2035,2130,34.0,26.0
2,19393,82,85,604.0,1925,2020,120.0,124.0
2,19393,82,85,604.0,955,1045,0.0,0.0
2,19393,82,85,604.0,1435,1530,1.0,0.0
2,19393,82,41,917.0,1645,2005,1.0,0.0
2,19393,82,41,917.0,1215,1535,0.0,31.0
2,19393,82,81,551.0,630,725,0.0,0.0
2,19393,82,81,551.0,1935,2025,9.0,3.0
2,19393,82,81,551.0,1255,1340,4.0,0.0
2,19393,74,74,187.0,635,730,0.0,0.0
2,19393,74,74,187.0,1345,1445,0.0,0.0
2,19393,74,74,187.0,1815,1915,0.0,0.0
2,19393,74,74,187.0,1005,1100,0.0,0.0
2,19393,52,35,430.0,1050,1215,0.0,0.0
2,19393,52,35,430.0,500,630,0.0,0.0
2,19393,52,35,430.0,1805,1930,0.0,0.0
2,19393,52,41,249.0,1205,1210,1.0,0.0
2,19393,52,41,249.0,550,600,0.0,0.0
2,19393,52,41,249.0,1610,1620,2.0,0.0
2,19393,52,41,249.0,1415,1420,0.0,0.0
2,19393,52,41,249.0,1910,1920,22.0,7.0
2,19393,74,86,580.0,820,900,9.0,7.0
2,19393,74,86,580.0,1655,1745,2.0,0.0
2,19393,74,86,580.0,1930,2015,50.0,40.0
2,19393,74,86,580.0,1145,1225,21.0,18.0
2,19393,74,74,323.0,1800,1915,13.0,0.0
2,19393,74,74,323.0,1530,1650,4.0,0.0
2,19393,74,74,323.0,840,1000,0.0,0.0
2,19393,74,74,323.0,2150,2305,20.0,1.0
2,19393,74,34,721.0,1805,2110,65.0,56.0
2,19393,74,34,721.0,610,920,0.0,21.0
2,19393,74,34,721.0,1255,1600,38.0,34.0
2,19393,74,34,721.0,2135,40,24.0,8.0
2,19393,74,74,189.0,800,855,0.0,0.0
2,19393,74,74,189.0,1905,2000,59.0,52.0
2,19393,74,74,189.0,2030,2125,4.0,0.0
2,19393,74,74,189.0,1705,1805,6.0,0.0
2,19393,74,74,189.0,600,700,0.0,0.0
2,19393,74,74,189.0,900,1000,18.0,4.0
2,19393,74,74,189.0,1100,1155,2.0,0.0
2,19393,74,74,189.0,1350,1445,31.0,32.0
2,19393,74,74,189.0,705,800,0.0,0.0
2,19393,74,51,587.0,1600,1740,7.0,0.0
2,19393,74,51,587.0,1015,1150,54.0,51.0
2,19393,74,54,623.0,930,1120,0.0,0.0
2,19393,74,54,623.0,720,910,0.0,0.0
2,19393,74,54,623.0,1955,2145,16.0,10.0
2,19393,74,54,623.0,1425,1615,13.0,0.0
2,19393,74,54,623.0,2200,2350,0.0,0.0
2,19393,74,35,1209.0,1040,1440,3.0,0.0
2,19393,74,35,1209.0,1700,2105,14.0,21.0
2,19393,74,35,1209.0,600,955,1.0,0.0
2,19393,74,35,1209.0,1945,2335,1.0,9.0
2,19393,74,37,977.0,1340,1710,33.0,20.0
2,19393,74,44,919.0,1605,1930,0.0,0.0
2,19393,74,82,602.0,815,905,10.0,0.0
2,19393,74,82,602.0,1450,1545,12.0,0.0
2,19393,74,82,602.0,1910,2000,43.0,43.0
2,19393,74,38,1184.0,1000,1355,6.0,0.0
2,19393,74,38,1184.0,1740,2135,5.0,0.0
2,19393,74,38,1184.0,1900,2255,0.0,6.0
2,19393,74,38,1184.0,1420,1820,9.0,1.0
2,19393,74,38,1184.0,710,1105,0.0,0.0
2,19393,74,82,651.0,2100,2205,13.0,10.0
2,19393,74,82,651.0,610,710,0.0,0.0
2,19393,74,82,651.0,1405,1505,15.0,2.0
2,19393,74,82,651.0,1650,1805,4.0,42.0
2,19393,74,82,651.0,750,845,7.0,25.0
2,19393,74,82,651.0,2235,2340,7.0,9.0
2,19393,74,82,651.0,1235,1335,0.0,0.0
2,19393,74,82,651.0,930,1030,61.0,59.0
2,19393,74,33,674.0,910,1105,9.0,1.0
2,19393,74,33,674.0,1950,2140,6.0,0.0
2,19393,74,74,562.0,1010,1055,0.0,0.0
2,19393,74,74,562.0,2240,2320,53.0,37.0
2,19393,74,74,562.0,1735,1820,91.0,72.0
2,19393,74,74,562.0,800,835,0.0,0.0
2,19393,74,74,562.0,1235,1310,8.0,3.0
2,19393,74,33,1108.0,2020,5,27.0,16.0
2,19393,74,33,1108.0,600,950,43.0,21.0
2,19393,74,74,239.0,700,805,0.0,0.0
2,19393,74,74,239.0,830,940,6.0,2.0
2,19393,74,74,239.0,1030,1140,0.0,0.0
2,19393,74,74,239.0,1300,1410,27.0,14.0
2,19393,74,74,239.0,1530,1640,1.0,0.0
2,19393,74,74,239.0,1700,1810,0.0,0.0
2,19393,74,74,239.0,1830,1940,9.0,5.0
2,19393,74,74,239.0,2000,2105,0.0,0.0
2,19393,74,74,239.0,2130,2235,67.0,57.0
2,19393,74,74,239.0,600,715,0.0,0.0
2,19393,74,74,458.0,1055,1215,1.0,0.0
2,19393,74,74,216.0,1910,2015,0.0,0.0
2,19393,74,74,216.0,610,715,0.0,0.0
2,19393,74,74,216.0,2210,2320,1.0,0.0
2,19393,74,74,216.0,815,925,0.0,0.0
2,19393,74,74,216.0,1245,1400,5.0,0.0
2,19393,74,42,755.0,1150,1450,3.0,0.0
2,19393,74,85,1067.0,2030,2115,24.0,6.0
2,19393,74,85,1067.0,835,920,1.0,0.0
2,19393,74,85,1067.0,710,755,17.0,4.0
2,19393,74,85,1067.0,1320,1405,0.0,0.0
2,19393,74,85,1067.0,1125,1210,0.0,0.0
2,19393,74,85,1067.0,1655,1740,11.0,38.0
2,19393,74,91,1246.0,740,850,26.0,9.0
2,19393,74,91,1246.0,2220,2330,23.0,16.0
2,19393,74,91,1246.0,1415,1525,23.0,9.0
2,19393,74,74,293.0,1735,1845,62.0,47.0
2,19393,74,74,293.0,1520,1630,0.0,0.0
2,19393,74,74,293.0,1105,1215,0.0,0.0
2,19393,74,74,293.0,815,920,0.0,0.0
2,19393,74,74,293.0,2155,2300,11.0,1.0
2,19393,74,22,1381.0,1035,1500,6.0,0.0
2,19393,74,22,1381.0,1250,1720,0.0,0.0
2,19393,74,22,1381.0,615,1040,0.0,0.0
2,19393,74,22,1381.0,1730,2155,73.0,73.0
2,19393,74,91,1232.0,1225,1325,1.0,0.0
2,19393,74,71,296.0,2155,2300,3.0,0.0
2,19393,74,71,296.0,845,955,0.0,0.0
2,19393,74,71,296.0,1335,1445,46.0,39.0
2,19393,74,74,319.0,2245,2355,87.0,73.0
2,19393,74,74,319.0,1135,1245,0.0,0.0
2,19393,74,74,319.0,1325,1435,44.0,36.0
2,19393,74,74,319.0,1820,1930,8.0,0.0
2,19393,74,74,319.0,1000,1120,0.0,0.0
2,19393,74,64,461.0,725,900,0.0,0.0
2,19393,74,64,461.0,2150,2320,0.0,0.0
2,19393,74,64,461.0,1625,1755,1.0,0.0
2,19393,74,64,461.0,600,730,0.0,0.0
2,19393,74,64,461.0,1200,1330,17.0,9.0
2,19393,74,33,973.0,2055,25,1.0,3.0
2,19393,74,33,973.0,1945,2315,5.0,7.0
2,19393,74,33,973.0,1640,2020,22.0,18.0
2,19393,74,33,973.0,1240,1615,10.0,25.0
2,19393,74,33,973.0,645,1015,1.0,0.0
2,19393,74,33,973.0,820,1200,0.0,0.0
2,19393,74,41,793.0,1155,1410,14.0,7.0
2,19393,74,41,793.0,1945,2155,0.0,0.0
2,19393,74,41,793.0,600,815,0.0,0.0
2,19393,74,41,793.0,2220,30,23.0,14.0
2,19393,74,41,793.0,1630,1840,12.0,0.0
2,19393,74,41,793.0,750,1000,1.0,0.0
2,19393,74,33,1109.0,1400,1755,22.0,0.0
2,19393,74,45,850.0,1630,1850,5.0,2.0
2,19393,74,72,436.0,1300,1430,0.0,0.0
2,19393,74,72,436.0,910,1030,48.0,45.0
2,19393,74,72,436.0,2220,2345,28.0,16.0
2,19393,74,72,436.0,1845,2005,21.0,11.0
2,19393,74,72,436.0,725,845,0.0,0.0
2,19393,74,72,436.0,1625,1750,34.0,21.0
2,19393,74,91,1468.0,2020,2155,0.0,0.0
2,19393,74,91,1468.0,630,805,0.0,0.0
2,19393,74,65,586.0,1030,1215,0.0,0.0
2,19393,74,41,798.0,1445,1710,49.0,34.0
2,19393,74,41,798.0,605,830,0.0,0.0
2,19393,74,41,798.0,1040,1305,12.0,0.0
2,19393,74,41,798.0,1815,2040,0.0,0.0
2,19393,74,81,879.0,1310,1340,0.0,0.0
2,19393,74,81,879.0,1915,1945,7.0,0.0
2,19393,74,81,879.0,2040,2105,30.0,22.0
2,19393,74,81,879.0,645,710,0.0,0.0
2,19393,74,81,879.0,800,835,0.0,0.0
2,19393,74,81,879.0,955,1030,0.0,0.0
2,19393,74,81,879.0,1725,1755,10.0,0.0
2,19393,74,33,592.0,940,1120,15.0,18.0
2,19393,74,36,1052.0,1140,1520,0.0,0.0
2,19393,74,91,1182.0,1625,1720,35.0,22.0
2,19393,74,91,1182.0,610,710,0.0,0.0
2,19393,74,91,1182.0,1025,1120,22.0,6.0
2,19393,74,74,247.0,1150,1300,0.0,0.0
2,19393,74,74,247.0,605,710,6.0,0.0
2,19393,74,74,247.0,715,820,0.0,0.0
2,19393,74,74,247.0,2215,2320,7.0,0.0
2,19393,74,74,247.0,845,950,0.0,0.0
2,19393,74,74,247.0,1440,1550,23.0,10.0
2,19393,74,74,247.0,1915,2020,14.0,3.0
2,19393,74,74,247.0,1540,1645,0.0,0.0
2,19393,74,74,247.0,1655,1800,21.0,13.0
2,19393,74,34,914.0,1100,1425,0.0,0.0
2,19393,74,91,1450.0,2120,2255,21.0,5.0
2,19393,74,91,1450.0,915,1050,27.0,14.0
2,19393,74,87,999.0,1320,1500,0.0,0.0
2,19393,74,91,1442.0,1355,1530,44.0,25.0
2,19393,74,91,1216.0,900,1005,25.0,7.0
2,19393,74,64,546.0,1800,1940,0.0,0.0
2,19393,74,64,546.0,1145,1330,14.0,0.0
2,19393,74,64,546.0,2235,10,38.0,31.0
