DayOfWeek,OriginWac,DestWac,Distance,CRSDepTime,CRSArrTime,DepDelayMinutes,ArrDelayMinutes
3,36,44,0.0,1,2,3.0,1.0
4,36,44,0.0,1,1,0.0,0.0
5,36,44,0.0,1,1,3.0,1.0
1,36,44,0.0,1,1,0.0,1.0
2,36,44,0.0,1,2,3.0,1.0
4,36,44,0.0,1,1,0.0,1.0
5,36,44,0.0,1,1,0.0,0.0
7,36,44,0.0,1,1,3.0,1.0
5,44,36,0.0,2,2,0.0,0.0
1,44,36,0.0,2,2,0.0,0.0
4,44,36,0.0,2,2,1.0,1.0
5,44,36,0.0,2,2,3.0,1.0
7,44,36,0.0,2,2,0.0,0.0
1,44,36,0.0,2,2,0.0,0.0
4,44,36,0.0,2,2,0.0,0.0
5,44,36,0.0,2,2,0.0,0.0
7,44,36,0.0,2,2,3.0,1.0
1,44,36,0.0,2,2,0.0,1.0
5,44,36,0.0,2,2,3.0,1.0
1,44,36,0.0,2,2,3.0,1.0
4,44,36,0.0,2,2,3.0,1.0
5,44,36,0.0,2,2,3.0,1.0
7,44,36,0.0,2,2,3.0,1.0
5,53,36,1.0,0,0,2.0,0.0
6,53,36,1.0,0,0,0.0,0.0
7,53,36,1.0,0,0,0.0,0.0
1,53,36,1.0,0,0,0.0,0.0
2,53,36,1.0,0,0,0.0,1.0
3,53,36,1.0,0,0,3.0,1.0
4,53,36,1.0,0,0,3.0,1.0
5,53,36,1.0,0,0,0.0,0.0
6,53,36,1.0,0,0,0.0,0.0
7,53,36,1.0,0,0,0.0,0.0
1,53,36,1.0,0,0,2.0,1.0
3,53,36,1.0,0,0,0.0,1.0
4,53,36,1.0,0,0,1.0,0.0
5,53,36,1.0,0,0,0.0,0.0
6,53,36,1.0,0,0,2.0,0.0
7,53,36,1.0,0,0,3.0,1.0
1,53,36,1.0,0,0,0.0,0.0
3,53,36,1.0,0,0,0.0,0.0
4,53,36,1.0,0,0,3.0,1.0
5,53,36,1.0,0,0,0.0,1.0
6,53,36,1.0,0,0,0.0,0.0
7,53,36,1.0,0,0,0.0,0.0
1,53,36,1.0,0,0,0.0,0.0
3,53,36,1.0,0,0,1.0,0.0
4,53,36,1.0,0,0,0.0,1.0
5,53,36,1.0,0,0,0.0,0.0
6,53,36,1.0,0,0,0.0,1.0
7,53,36,1.0,0,0,0.0,0.0
5,23,23,0.0,1,1,0.0,0.0
6,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,0.0
1,23,23,0.0,1,1,3.0,0.0
2,23,23,0.0,1,1,0.0,1.0
3,23,23,0.0,1,1,0.0,0.0
4,23,23,0.0,1,1,0.0,0.0
5,23,23,0.0,1,1,0.0,0.0
6,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,0.0
1,23,23,0.0,1,1,0.0,0.0
2,23,23,0.0,1,1,3.0,0.0
3,23,23,0.0,1,1,0.0,0.0
4,23,23,0.0,1,1,2.0,0.0
5,23,23,0.0,1,1,0.0,0.0
6,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,0.0
1,23,23,0.0,1,1,3.0,1.0
2,23,23,0.0,1,1,0.0,0.0
3,23,23,0.0,1,1,0.0,0.0
4,23,23,0.0,1,1,3.0,1.0
5,23,23,0.0,1,1,0.0,0.0
6,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,0.0
1,23,23,0.0,1,1,0.0,1.0
2,23,23,0.0,1,1,0.0,0.0
3,23,23,0.0,1,1,3.0,1.0
4,23,23,0.0,1,1,0.0,0.0
5,23,23,0.0,1,1,0.0,0.0
6,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,0.0
5,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,0.0
1,23,23,0.0,1,1,0.0,1.0
2,23,23,0.0,1,1,3.0,1.0
3,23,23,0.0,1,1,0.0,1.0
4,23,23,0.0,1,1,0.0,0.0
5,23,23,0.0,1,1,0.0,0.0
6,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,0.0
1,23,23,0.0,1,1,0.0,1.0
2,23,23,0.0,1,1,0.0,0.0
3,23,23,0.0,1,1,0.0,0.0
4,23,23,0.0,1,1,0.0,0.0
5,23,23,0.0,1,1,0.0,0.0
6,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,0.0
1,23,23,0.0,1,1,3.0,1.0
2,23,23,0.0,1,1,0.0,0.0
3,23,23,0.0,1,1,0.0,1.0
4,23,23,0.0,1,1,0.0,1.0
5,23,23,0.0,1,1,0.0,1.0
6,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,1.0
1,23,23,0.0,1,1,3.0,1.0
2,23,23,0.0,1,1,0.0,0.0
3,23,23,0.0,1,1,3.0,1.0
4,23,23,0.0,1,1,0.0,1.0
5,23,23,0.0,1,1,0.0,0.0
6,23,23,0.0,1,1,0.0,0.0
7,23,23,0.0,1,1,0.0,1.0
6,72,38,2.0,2,2,1.0,1.0
6,72,38,2.0,2,2,0.0,0.0
6,72,38,2.0,2,2,3.0,1.0
6,72,38,2.0,2,2,0.0,0.0
6,72,38,2.0,2,2,0.0,0.0
5,36,36,0.0,1,2,3.0,1.0
6,36,36,0.0,1,2,0.0,0.0
7,36,36,0.0,1,2,3.0,1.0
1,36,36,0.0,1,2,3.0,1.0
2,36,36,0.0,1,2,0.0,1.0
3,36,36,0.0,1,2,0.0,0.0
4,36,36,0.0,1,2,0.0,0.0
5,36,36,0.0,1,2,0.0,1.0
6,36,36,0.0,1,2,0.0,1.0
7,36,36,0.0,1,2,0.0,1.0
1,36,36,0.0,1,2,0.0,0.0
2,36,36,0.0,1,2,0.0,0.0
4,36,36,0.0,1,2,0.0,0.0
5,36,36,0.0,1,2,1.0,0.0
6,36,36,0.0,1,2,3.0,1.0
7,36,36,0.0,1,2,1.0,0.0
1,36,36,0.0,1,2,3.0,0.0
2,36,36,0.0,1,2,0.0,0.0
3,36,36,0.0,1,2,0.0,1.0
4,36,36,0.0,1,2,3.0,1.0
5,36,36,0.0,1,2,0.0,0.0
6,36,36,0.0,1,2,0.0,0.0
7,36,36,0.0,1,2,1.0,0.0
2,36,36,0.0,1,2,3.0,1.0
3,36,36,0.0,1,2,0.0,0.0
4,36,36,0.0,1,2,0.0,0.0
5,36,36,0.0,1,2,0.0,0.0
6,36,36,0.0,1,2,3.0,1.0
7,36,36,0.0,1,2,3.0,1.0
5,36,36,0.0,2,2,3.0,1.0
6,36,36,0.0,2,2,0.0,1.0
7,36,36,0.0,2,2,3.0,1.0
1,36,36,0.0,2,2,0.0,0.0
2,36,36,0.0,2,2,1.0,1.0
3,36,36,0.0,2,2,0.0,0.0
4,36,36,0.0,2,2,3.0,1.0
5,36,36,0.0,2,2,3.0,1.0
6,36,36,0.0,2,2,3.0,1.0
7,36,36,0.0,2,2,0.0,1.0
1,36,36,0.0,2,2,0.0,0.0
2,36,36,0.0,2,2,0.0,0.0
3,36,36,0.0,2,2,3.0,1.0
4,36,36,0.0,2,2,0.0,0.0
5,36,36,0.0,2,2,3.0,1.0
6,36,36,0.0,2,2,3.0,1.0
7,36,36,0.0,2,2,0.0,1.0
1,36,36,0.0,2,2,0.0,0.0
2,36,36,0.0,2,2,0.0,1.0
3,36,36,0.0,2,2,3.0,1.0
4,36,36,0.0,2,2,3.0,1.0
5,36,36,0.0,2,2,0.0,0.0
6,36,36,0.0,2,2,0.0,0.0
7,36,36,0.0,2,2,0.0,0.0
2,36,36,0.0,2,2,3.0,1.0
3,36,36,0.0,2,2,0.0,0.0
4,36,36,0.0,2,2,0.0,0.0
5,36,36,0.0,2,2,0.0,0.0
6,36,36,0.0,2,2,3.0,1.0
7,36,36,0.0,2,2,3.0,1.0
5,36,38,0.0,0,0,0.0,0.0
6,36,38,0.0,0,1,0.0,0.0
7,36,38,0.0,0,1,0.0,0.0
1,36,38,0.0,0,0,0.0,0.0
2,36,38,0.0,0,0,0.0,0.0
3,36,38,0.0,0,0,0.0,0.0
4,36,38,0.0,0,0,0.0,0.0
5,36,38,0.0,0,0,0.0,0.0
6,36,38,0.0,0,1,0.0,0.0
7,36,38,0.0,0,1,0.0,0.0
1,36,38,0.0,0,0,0.0,0.0
2,36,38,0.0,0,0,3.0,1.0
3,36,38,0.0,0,0,0.0,0.0
4,36,38,0.0,0,0,0.0,0.0
5,36,38,0.0,0,0,0.0,0.0
6,36,38,0.0,0,1,0.0,1.0
7,36,38,0.0,0,1,3.0,1.0
1,36,38,0.0,0,0,0.0,0.0
2,36,38,0.0,0,0,0.0,0.0
3,36,38,0.0,0,0,0.0,0.0
4,36,38,0.0,0,0,0.0,0.0
5,36,38,0.0,0,0,0.0,0.0
6,36,38,0.0,0,1,0.0,0.0
7,36,38,0.0,0,1,2.0,0.0
1,36,38,0.0,0,0,0.0,0.0
2,36,38,0.0,0,0,0.0,0.0
3,36,38,0.0,0,0,0.0,0.0
4,36,38,0.0,0,0,0.0,0.0
5,36,38,0.0,0,0,2.0,1.0
6,36,38,0.0,0,1,0.0,0.0
7,36,38,0.0,0,1,0.0,0.0
5,73,38,2.0,0,1,0.0,0.0
1,73,38,2.0,0,1,0.0,0.0
2,73,38,2.0,0,1,0.0,0.0
3,73,38,2.0,0,1,0.0,0.0
4,73,38,2.0,0,1,0.0,0.0
5,73,38,2.0,0,1,0.0,0.0
1,73,38,2.0,0,1,0.0,0.0
2,73,38,2.0,0,1,0.0,0.0
3,73,38,2.0,0,1,0.0,0.0
4,73,38,2.0,0,1,0.0,0.0
5,73,38,2.0,0,1,0.0,0.0
1,73,38,2.0,0,1,0.0,0.0
2,73,38,2.0,0,1,0.0,1.0
3,73,38,2.0,0,1,0.0,0.0
4,73,38,2.0,0,1,0.0,0.0
5,73,38,2.0,0,1,0.0,1.0
1,73,38,2.0,0,1,0.0,1.0
2,73,38,2.0,0,1,0.0,0.0
3,73,38,2.0,0,1,0.0,0.0
4,73,38,2.0,0,1,1.0,1.0
5,73,38,2.0,0,1,0.0,1.0
5,38,72,2.0,2,2,0.0,0.0
6,38,72,2.0,2,2,3.0,1.0
5,38,72,2.0,2,2,3.0,1.0
6,38,72,2.0,2,2,0.0,1.0
5,38,72,2.0,2,2,0.0,0.0
6,38,72,2.0,2,2,3.0,1.0
5,38,72,2.0,2,2,0.0,0.0
6,38,72,2.0,2,2,0.0,1.0
5,38,72,2.0,2,2,3.0,1.0
6,38,72,2.0,2,2,3.0,1.0
1,23,51,1.0,2,2,0.0,0.0
3,23,51,1.0,2,2,0.0,0.0
4,23,51,1.0,2,2,3.0,1.0
7,23,51,1.0,2,2,2.0,0.0
1,23,51,1.0,2,2,0.0,0.0
2,23,51,1.0,2,2,0.0,1.0
3,23,51,1.0,2,2,0.0,0.0
3,23,51,1.0,2,2,0.0,0.0
5,23,51,1.0,2,2,3.0,1.0
2,23,51,1.0,2,2,0.0,0.0
3,23,51,1.0,2,2,3.0,1.0
5,51,38,1.0,1,1,0.0,0.0
6,51,38,1.0,1,1,1.0,1.0
7,51,38,1.0,1,1,0.0,0.0
1,51,38,1.0,1,1,0.0,0.0
2,51,38,1.0,1,1,0.0,1.0
3,51,38,1.0,1,1,0.0,1.0
4,51,38,1.0,1,1,3.0,1.0
5,51,38,1.0,1,1,1.0,1.0
6,51,38,1.0,1,1,3.0,1.0
7,51,38,1.0,1,1,3.0,1.0
1,51,38,1.0,1,1,0.0,1.0
2,51,38,1.0,1,1,0.0,0.0
3,51,38,1.0,1,1,0.0,0.0
4,51,38,1.0,1,1,0.0,0.0
5,51,38,1.0,1,1,0.0,0.0
6,51,38,1.0,1,1,0.0,0.0
7,51,38,1.0,1,1,0.0,0.0
1,51,38,1.0,1,1,3.0,1.0
2,51,38,1.0,1,1,0.0,0.0
3,51,38,1.0,1,1,0.0,0.0
5,51,38,1.0,1,1,0.0,0.0
6,51,38,1.0,1,1,0.0,0.0
7,51,38,1.0,1,1,0.0,0.0
1,51,38,1.0,1,1,3.0,1.0
2,51,38,1.0,1,1,0.0,0.0
3,51,38,1.0,1,1,0.0,0.0
4,51,38,1.0,1,1,3.0,1.0
5,51,38,1.0,1,1,2.0,0.0
6,51,38,1.0,1,1,1.0,1.0
7,51,38,1.0,1,1,3.0,1.0
5,36,53,1.0,1,1,0.0,1.0
6,36,53,1.0,1,1,0.0,0.0
7,36,53,1.0,1,1,0.0,1.0
1,36,53,1.0,1,1,1.0,1.0
2,36,53,1.0,2,2,3.0,1.0
3,36,53,1.0,2,2,0.0,1.0
4,36,53,1.0,1,1,3.0,1.0
5,36,53,1.0,1,1,3.0,1.0
6,36,53,1.0,1,1,3.0,1.0
7,36,53,1.0,1,1,0.0,0.0
1,36,53,1.0,1,1,0.0,0.0
2,36,53,1.0,2,2,0.0,0.0
4,36,53,1.0,1,1,3.0,1.0
5,36,53,1.0,1,1,0.0,0.0
6,36,53,1.0,1,1,3.0,1.0
7,36,53,1.0,1,1,0.0,0.0
1,36,53,1.0,1,1,0.0,0.0
2,36,53,1.0,2,2,0.0,1.0
3,36,53,1.0,2,2,3.0,1.0
4,36,53,1.0,1,1,3.0,1.0
5,36,53,1.0,1,1,0.0,0.0
6,36,53,1.0,1,1,0.0,0.0
7,36,53,1.0,1,1,0.0,0.0
1,36,53,1.0,1,1,0.0,0.0
2,36,53,1.0,2,2,3.0,1.0
3,36,53,1.0,2,2,2.0,0.0
4,36,53,1.0,1,1,0.0,1.0
5,36,53,1.0,1,1,0.0,1.0
6,36,53,1.0,1,1,0.0,0.0
7,36,53,1.0,1,1,3.0,1.0
5,53,36,1.0,1,2,3.0,1.0
6,53,36,1.0,1,2,0.0,0.0
7,53,36,1.0,1,2,2.0,1.0
1,53,36,1.0,1,2,2.0,1.0
4,53,36,1.0,1,2,3.0,1.0
5,53,36,1.0,1,2,3.0,1.0
6,53,36,1.0,1,2,3.0,1.0
7,53,36,1.0,1,2,0.0,1.0
1,53,36,1.0,1,2,0.0,0.0
4,53,36,1.0,1,2,3.0,1.0
5,53,36,1.0,1,2,0.0,0.0
6,53,36,1.0,1,2,3.0,1.0
7,53,36,1.0,1,2,0.0,0.0
1,53,36,1.0,1,2,0.0,0.0
4,53,36,1.0,1,2,3.0,1.0
5,53,36,1.0,1,2,0.0,0.0
6,53,36,1.0,1,2,0.0,0.0
7,53,36,1.0,1,2,1.0,1.0
1,53,36,1.0,1,2,3.0,1.0
4,53,36,1.0,1,2,3.0,1.0
5,53,36,1.0,1,2,1.0,0.0
6,53,36,1.0,1,2,0.0,1.0
7,53,36,1.0,1,2,3.0,1.0
6,36,38,0.0,1,1,0.0,1.0
6,36,38,0.0,1,1,2.0,1.0
6,36,38,0.0,1,1,3.0,1.0
6,36,38,0.0,1,1,0.0,0.0
6,36,38,0.0,1,1,3.0,1.0
5,38,54,1.0,2,2,3.0,1.0
5,38,54,1.0,2,2,0.0,1.0
5,38,54,1.0,2,2,0.0,1.0
5,38,54,1.0,2,2,0.0,0.0
5,38,54,1.0,2,2,0.0,0.0
5,36,39,0.0,2,2,3.0,1.0
6,36,39,0.0,2,2,3.0,1.0
1,36,39,0.0,2,2,0.0,1.0
2,36,39,0.0,2,2,0.0,1.0
3,36,39,0.0,2,2,3.0,1.0
4,36,39,0.0,2,2,3.0,1.0
6,36,39,0.0,2,2,3.0,1.0
4,36,39,0.0,2,2,0.0,1.0
5,36,39,0.0,2,2,0.0,1.0
6,36,39,0.0,2,2,3.0,1.0
7,36,39,0.0,2,2,2.0,1.0
1,36,39,0.0,2,2,1.0,1.0
2,36,39,0.0,2,2,1.0,1.0
3,36,39,0.0,2,2,3.0,1.0
4,36,39,0.0,2,2,0.0,0.0
2,36,39,0.0,2,2,1.0,0.0
3,36,39,0.0,2,2,3.0,1.0
4,36,39,0.0,2,2,0.0,0.0
5,36,39,0.0,2,2,3.0,1.0
1,36,51,0.0,1,1,0.0,0.0
5,36,38,0.0,1,1,0.0,0.0
6,36,38,0.0,1,1,0.0,0.0
7,36,38,0.0,1,1,0.0,0.0
1,36,38,0.0,1,1,0.0,0.0
2,36,38,0.0,1,1,3.0,1.0
3,36,38,0.0,1,1,0.0,0.0
4,36,38,0.0,1,1,0.0,0.0
5,36,38,0.0,1,1,0.0,0.0
6,36,38,0.0,1,1,0.0,0.0
7,36,38,0.0,1,1,1.0,0.0
1,36,38,0.0,1,1,0.0,0.0
2,36,38,0.0,1,1,1.0,0.0
3,36,38,0.0,1,1,0.0,0.0
4,36,38,0.0,1,1,0.0,0.0
6,36,38,0.0,1,1,3.0,0.0
7,36,38,0.0,1,1,0.0,0.0
2,36,38,0.0,1,1,3.0,1.0
4,36,38,0.0,1,1,0.0,0.0
5,36,38,0.0,1,1,0.0,0.0
6,36,38,0.0,1,1,0.0,0.0
7,36,38,0.0,1,1,0.0,0.0
1,36,38,0.0,1,1,2.0,1.0
2,36,38,0.0,1,1,0.0,1.0
3,36,38,0.0,1,1,0.0,0.0
6,36,38,0.0,1,1,0.0,0.0
7,36,38,0.0,1,1,0.0,0.0
5,38,36,0.0,1,1,0.0,0.0
6,38,36,0.0,1,1,0.0,0.0
7,38,36,0.0,1,1,0.0,0.0
1,38,36,0.0,1,1,0.0,1.0
2,38,36,0.0,1,1,3.0,1.0
3,38,36,0.0,1,1,0.0,0.0
4,38,36,0.0,1,1,0.0,0.0
5,38,36,0.0,1,1,0.0,0.0
6,38,36,0.0,1,1,0.0,0.0
7,38,36,0.0,1,1,0.0,0.0
1,38,36,0.0,1,1,0.0,0.0
2,38,36,0.0,1,1,0.0,0.0
3,38,36,0.0,1,1,0.0,0.0
4,38,36,0.0,1,1,0.0,1.0
7,38,36,0.0,1,1,0.0,0.0
2,38,36,0.0,1,1,3.0,1.0
4,38,36,0.0,1,1,0.0,0.0
5,38,36,0.0,1,1,0.0,0.0
6,38,36,0.0,1,1,0.0,0.0
7,38,36,0.0,1,1,0.0,0.0
1,38,36,0.0,1,1,2.0,1.0
2,38,36,0.0,1,1,3.0,1.0
3,38,36,0.0,1,1,0.0,0.0
6,38,36,0.0,1,1,0.0,0.0
7,38,36,0.0,1,1,0.0,1.0
6,36,61,2.0,1,1,3.0,0.0
6,36,61,2.0,1,1,1.0,0.0
6,36,61,2.0,1,1,0.0,0.0
6,36,61,2.0,1,1,1.0,0.0
6,36,61,2.0,1,1,2.0,0.0
5,38,33,1.0,2,2,3.0,1.0
5,38,33,1.0,2,2,0.0,1.0
5,38,33,1.0,2,2,3.0,1.0
5,38,33,1.0,2,2,0.0,0.0
5,38,33,1.0,2,2,1.0,1.0
6,61,36,2.0,1,1,0.0,0.0
6,61,36,2.0,1,1,0.0,0.0
6,61,36,2.0,1,1,0.0,1.0
6,61,36,2.0,1,1,3.0,1.0
6,61,36,2.0,1,1,0.0,0.0
5,44,36,0.0,1,1,0.0,0.0
7,44,36,0.0,1,1,0.0,0.0
1,44,36,0.0,1,1,0.0,0.0
2,44,36,0.0,1,1,0.0,1.0
3,44,36,0.0,1,1,0.0,0.0
4,44,36,0.0,1,1,0.0,0.0
5,44,36,0.0,1,1,3.0,1.0
7,44,36,0.0,1,1,2.0,0.0
1,44,36,0.0,1,1,3.0,0.0
2,44,36,0.0,1,1,0.0,0.0
3,44,36,0.0,1,1,0.0,1.0
4,44,36,0.0,1,1,0.0,1.0
5,44,36,0.0,1,1,3.0,1.0
1,44,36,0.0,1,1,0.0,0.0
3,44,36,0.0,1,1,0.0,0.0
4,44,36,0.0,1,1,0.0,0.0
5,44,36,0.0,1,1,0.0,0.0
7,44,36,0.0,1,1,0.0,0.0
1,44,36,0.0,1,1,3.0,1.0
2,44,36,0.0,1,1,2.0,1.0
3,44,36,0.0,1,1,3.0,1.0
4,44,36,0.0,1,1,3.0,1.0
5,44,36,0.0,1,1,0.0,0.0
7,44,36,0.0,1,1,1.0,0.0
5,36,54,0.0,2,2,3.0,1.0
6,36,54,0.0,2,2,0.0,0.0
7,36,54,0.0,2,2,0.0,0.0
1,36,54,0.0,2,2,0.0,0.0
2,36,54,0.0,2,2,0.0,1.0
3,36,54,0.0,2,2,3.0,1.0
4,36,54,0.0,2,2,3.0,1.0
5,36,54,0.0,2,2,0.0,0.0
6,36,54,0.0,2,2,0.0,0.0
7,36,54,0.0,2,2,3.0,1.0
1,36,54,0.0,2,2,0.0,0.0
2,36,54,0.0,2,2,0.0,1.0
3,36,54,0.0,2,2,3.0,1.0
4,36,54,0.0,2,2,0.0,0.0
5,36,54,0.0,2,2,0.0,0.0
6,36,54,0.0,2,2,3.0,1.0
7,36,54,0.0,2,2,0.0,0.0
1,36,54,0.0,2,2,0.0,0.0
2,36,54,0.0,2,2,1.0,1.0
3,36,54,0.0,2,2,3.0,1.0
4,36,54,0.0,2,2,0.0,0.0
5,36,54,0.0,2,2,3.0,0.0
6,36,54,0.0,2,2,0.0,0.0
7,36,54,0.0,2,2,3.0,1.0
1,36,54,0.0,2,2,3.0,1.0
2,36,54,0.0,2,2,0.0,1.0
3,36,54,0.0,2,2,0.0,1.0
4,36,54,0.0,2,2,0.0,1.0
5,36,54,0.0,2,2,0.0,0.0
6,36,54,0.0,2,2,3.0,1.0
7,36,54,0.0,2,2,3.0,1.0
5,44,38,0.0,1,1,0.0,0.0
1,44,38,0.0,1,1,0.0,1.0
2,44,38,0.0,1,1,0.0,0.0
3,44,38,0.0,1,1,0.0,0.0
4,44,38,0.0,1,1,3.0,1.0
5,44,38,0.0,1,1,3.0,1.0
1,44,38,0.0,1,1,0.0,0.0
2,44,38,0.0,1,1,0.0,1.0
3,44,38,0.0,1,1,0.0,0.0
4,44,38,0.0,1,1,3.0,1.0
5,44,38,0.0,1,1,0.0,0.0
1,44,38,0.0,1,1,0.0,0.0
2,44,38,0.0,1,1,2.0,1.0
3,44,38,0.0,1,1,3.0,1.0
4,44,38,0.0,1,1,0.0,1.0
5,44,38,0.0,1,1,0.0,1.0
1,44,38,0.0,1,1,2.0,1.0
2,44,38,0.0,1,1,0.0,0.0
3,44,38,0.0,1,1,0.0,0.0
4,44,38,0.0,1,1,0.0,0.0
5,44,38,0.0,1,1,0.0,0.0
1,22,38,0.0,2,2,0.0,1.0
2,22,38,0.0,2,2,0.0,0.0
4,22,38,0.0,2,2,0.0,0.0
5,22,38,0.0,2,2,0.0,0.0
6,22,38,0.0,2,2,0.0,0.0
7,22,38,0.0,2,2,3.0,1.0
1,22,38,0.0,2,2,0.0,0.0
2,22,38,0.0,2,2,0.0,1.0
3,22,38,0.0,2,2,0.0,0.0
4,22,38,0.0,2,2,2.0,1.0
5,22,38,0.0,2,2,0.0,0.0
7,22,38,0.0,2,2,0.0,1.0
1,22,38,0.0,2,2,0.0,1.0
2,22,38,0.0,2,2,0.0,0.0
3,22,38,0.0,2,2,0.0,1.0
4,22,38,0.0,2,2,3.0,1.0
5,22,38,0.0,2,2,3.0,1.0
6,22,38,0.0,2,2,3.0,1.0
7,22,38,0.0,2,2,0.0,1.0
1,22,38,0.0,2,2,3.0,1.0
2,22,38,0.0,2,2,0.0,0.0
3,22,38,0.0,2,2,3.0,1.0
5,22,38,0.0,2,2,3.0,1.0
6,22,38,0.0,2,2,0.0,0.0
7,22,38,0.0,2,2,3.0,1.0
5,38,22,0.0,1,1,3.0,1.0
7,38,22,0.0,1,1,0.0,0.0
1,38,22,0.0,1,1,0.0,1.0
3,38,22,0.0,1,1,0.0,0.0
4,38,22,0.0,1,1,1.0,1.0
5,38,22,0.0,1,1,0.0,0.0
6,38,22,0.0,1,1,3.0,0.0
7,38,22,0.0,1,1,0.0,0.0
1,38,22,0.0,1,1,1.0,0.0
2,38,22,0.0,1,1,0.0,0.0
3,38,22,0.0,1,1,1.0,1.0
4,38,22,0.0,1,1,0.0,0.0
5,38,22,0.0,1,1,3.0,1.0
7,38,22,0.0,1,1,3.0,1.0
1,38,22,0.0,1,1,2.0,0.0
2,38,22,0.0,1,1,0.0,0.0
3,38,22,0.0,1,1,1.0,0.0
4,38,22,0.0,1,1,3.0,1.0
5,38,22,0.0,1,1,3.0,1.0
6,38,22,0.0,1,1,3.0,1.0
7,38,22,0.0,1,1,0.0,0.0
1,38,22,0.0,1,1,2.0,1.0
2,38,22,0.0,1,1,3.0,1.0
3,38,22,0.0,1,1,3.0,1.0
4,38,22,0.0,1,1,3.0,1.0
5,38,22,0.0,1,1,2.0,1.0
6,38,22,0.0,1,1,0.0,0.0
7,38,22,0.0,1,1,1.0,0.0
6,38,61,2.0,1,1,0.0,1.0
6,38,61,2.0,1,1,0.0,0.0
6,38,61,2.0,1,1,0.0,0.0
6,38,61,2.0,1,1,0.0,1.0
6,38,61,2.0,1,1,1.0,0.0
5,38,22,0.0,2,2,3.0,1.0
5,38,22,0.0,2,2,0.0,1.0
5,38,22,0.0,2,2,3.0,1.0
5,38,22,0.0,2,2,3.0,1.0
5,38,22,0.0,2,2,0.0,0.0
6,61,38,2.0,1,1,0.0,0.0
6,61,38,2.0,1,1,0.0,0.0
6,61,38,2.0,1,1,0.0,0.0
6,61,38,2.0,1,1,0.0,1.0
6,61,38,2.0,1,1,0.0,0.0
5,36,34,0.0,1,1,3.0,0.0
6,36,34,0.0,1,1,1.0,0.0
7,36,34,0.0,1,1,0.0,0.0
1,36,34,0.0,1,1,2.0,1.0
2,36,34,0.0,1,1,3.0,1.0
3,36,34,0.0,1,1,0.0,0.0
4,36,34,0.0,1,1,0.0,0.0
5,36,34,0.0,1,1,0.0,0.0
6,36,34,0.0,1,1,0.0,0.0
7,36,34,0.0,1,1,3.0,1.0
1,36,34,0.0,1,1,2.0,0.0
2,36,34,0.0,1,1,0.0,0.0
3,36,34,0.0,1,1,0.0,0.0
6,36,34,0.0,1,1,0.0,0.0
7,36,34,0.0,1,1,1.0,0.0
2,36,34,0.0,1,1,0.0,0.0
3,36,34,0.0,1,1,0.0,0.0
4,36,34,0.0,1,1,0.0,0.0
5,36,34,0.0,1,1,0.0,0.0
6,36,34,0.0,1,1,0.0,0.0
7,36,34,0.0,1,1,0.0,0.0
2,36,34,0.0,1,1,0.0,0.0
3,36,34,0.0,1,1,0.0,0.0
4,36,34,0.0,1,1,1.0,0.0
5,36,34,0.0,1,1,0.0,0.0
6,36,34,0.0,1,1,0.0,0.0
7,36,34,0.0,1,1,0.0,0.0
5,34,36,0.0,1,1,0.0,1.0
6,34,36,0.0,1,1,0.0,0.0
7,34,36,0.0,1,1,0.0,0.0
1,34,36,0.0,1,1,0.0,0.0
2,34,36,0.0,1,1,3.0,1.0
3,34,36,0.0,1,1,0.0,0.0
4,34,36,0.0,1,1,0.0,0.0
5,34,36,0.0,1,1,0.0,1.0
7,34,36,0.0,1,1,3.0,1.0
1,34,36,0.0,1,1,0.0,0.0
2,34,36,0.0,1,1,0.0,0.0
3,34,36,0.0,1,1,0.0,0.0
6,34,36,0.0,1,1,0.0,0.0
7,34,36,0.0,1,1,0.0,0.0
2,34,36,0.0,1,1,0.0,0.0
3,34,36,0.0,1,1,0.0,0.0
4,34,36,0.0,1,1,0.0,0.0
5,34,36,0.0,1,1,0.0,0.0
6,34,36,0.0,1,1,0.0,0.0
7,34,36,0.0,1,1,0.0,0.0
2,34,36,0.0,1,1,0.0,0.0
3,34,36,0.0,1,1,0.0,0.0
4,34,36,0.0,1,1,0.0,0.0
5,34,36,0.0,1,1,0.0,0.0
6,34,36,0.0,1,1,0.0,0.0
7,34,36,0.0,1,1,0.0,0.0
5,37,36,0.0,0,0,0.0,0.0
6,37,36,0.0,0,0,0.0,0.0
1,37,36,0.0,0,0,0.0,0.0
2,37,36,0.0,0,0,0.0,0.0
3,37,36,0.0,0,0,0.0,0.0
4,37,36,0.0,0,0,0.0,0.0
5,37,36,0.0,0,0,0.0,0.0
6,37,36,0.0,0,0,0.0,0.0
